Date,Flow,EFC,Desc,Interpolation?
5/19/1983,3.3,1.0,low flow,Real Data
5/20/1983,5.14,1.0,low flow,Real Data
5/21/1983,3.53,1.0,low flow,Real Data
5/22/1983,2.88,1.0,low flow,Real Data
5/23/1983,2.74,1.0,low flow,Real Data
5/24/1983,2.71,1.0,low flow,Real Data
5/25/1983,4.98,1.0,low flow,Real Data
5/26/1983,4.88,1.0,low flow,Real Data
5/27/1983,8.75,1.0,low flow,Real Data
5/28/1983,7.15,1.0,low flow,Real Data
5/29/1983,14.3,2.0,high flow pulse,Real Data
5/30/1983,8.37,1.0,low flow,Real Data
5/31/1983,5.96,1.0,low flow,Real Data
6/1/1983,4.52,1.0,low flow,Real Data
6/2/1983,3.48,1.0,low flow,Real Data
6/3/1983,3.26,1.0,low flow,Real Data
6/4/1983,3.4,1.0,low flow,Real Data
6/5/1983,3.26,1.0,low flow,Real Data
6/6/1983,3.64,1.0,low flow,Real Data
6/7/1983,6.17,1.0,low flow,Real Data
6/8/1983,5.07,1.0,low flow,Real Data
6/9/1983,3.43,1.0,low flow,Real Data
6/10/1983,3.31,1.0,low flow,Real Data
6/11/1983,3.11,1.0,low flow,Real Data
6/12/1983,2.83,1.0,low flow,Real Data
6/13/1983,3.11,1.0,low flow,Real Data
6/14/1983,9.35,1.0,low flow,Real Data
6/15/1983,16.3,3.0,small flood,Real Data
6/16/1983,23.4,3.0,small flood,Real Data
6/17/1983,38.1,3.0,small flood,Real Data
6/18/1983,38.0,3.0,small flood,Real Data
6/19/1983,35.5,3.0,small flood,Real Data
6/20/1983,24.1,3.0,small flood,Real Data
6/21/1983,25.0,3.0,small flood,Real Data
6/22/1983,22.1,3.0,small flood,Real Data
6/23/1983,17.4,3.0,small flood,Real Data
6/24/1983,14.4,3.0,small flood,Real Data
6/25/1983,13.5,3.0,small flood,Real Data
6/26/1983,13.0,3.0,small flood,Real Data
6/27/1983,12.6,3.0,small flood,Real Data
6/28/1983,11.9,3.0,small flood,Real Data
6/29/1983,10.3,3.0,small flood,Real Data
6/30/1983,9.78,3.0,small flood,Real Data
7/1/1983,12.6,3.0,small flood,Real Data
7/2/1983,17.5,3.0,small flood,Real Data
7/3/1983,16.8,3.0,small flood,Real Data
7/4/1983,15.4,3.0,small flood,Real Data
7/5/1983,16.8,3.0,small flood,Real Data
7/6/1983,14.6,3.0,small flood,Real Data
7/7/1983,12.4,3.0,small flood,Real Data
7/8/1983,11.5,3.0,small flood,Real Data
7/9/1983,10.5,3.0,small flood,Real Data
7/10/1983,10.4,3.0,small flood,Real Data
7/11/1983,15.6,3.0,small flood,Real Data
7/12/1983,31.1,3.0,small flood,Real Data
7/13/1983,40.4,3.0,small flood,Real Data
7/14/1983,41.4,3.0,small flood,Real Data
7/15/1983,36.5,3.0,small flood,Real Data
7/16/1983,30.8,3.0,small flood,Real Data
7/17/1983,23.9,3.0,small flood,Real Data
7/18/1983,19.8,3.0,small flood,Real Data
7/19/1983,17.7,3.0,small flood,Real Data
7/20/1983,15.9,3.0,small flood,Real Data
7/21/1983,15.4,3.0,small flood,Real Data
7/22/1983,14.2,3.0,small flood,Real Data
7/23/1983,12.5,3.0,small flood,Real Data
7/24/1983,11.6,3.0,small flood,Real Data
7/25/1983,10.4,3.0,small flood,Real Data
7/26/1983,9.64,3.0,small flood,Real Data
7/27/1983,9.55,1.0,low flow,Real Data
7/28/1983,10.6,2.0,high flow pulse,Real Data
7/29/1983,9.08,1.0,low flow,Real Data
7/30/1983,8.75,1.0,low flow,Real Data
7/31/1983,8.24,1.0,low flow,Real Data
8/1/1983,7.48,1.0,low flow,Real Data
8/2/1983,7.27,1.0,low flow,Real Data
8/3/1983,7.47,1.0,low flow,Real Data
8/4/1983,8.51,1.0,low flow,Real Data
8/5/1983,17.4,2.0,high flow pulse,Real Data
8/6/1983,11.5,2.0,high flow pulse,Real Data
8/7/1983,9.49,1.0,low flow,Real Data
8/8/1983,8.71,1.0,low flow,Real Data
8/9/1983,8.21,1.0,low flow,Real Data
8/10/1983,8.64,1.0,low flow,Real Data
8/11/1983,11.0,2.0,high flow pulse,Real Data
8/12/1983,10.5,2.0,high flow pulse,Real Data
8/13/1983,10.4,2.0,high flow pulse,Real Data
8/14/1983,10.5,2.0,high flow pulse,Real Data
8/15/1983,8.85,1.0,low flow,Real Data
8/16/1983,8.24,1.0,low flow,Real Data
8/17/1983,8.11,1.0,low flow,Real Data
8/18/1983,7.91,1.0,low flow,Real Data
8/19/1983,7.46,1.0,low flow,Real Data
8/20/1983,7.07,1.0,low flow,Real Data
8/21/1983,7.06,1.0,low flow,Real Data
8/22/1983,8.11,1.0,low flow,Real Data
8/23/1983,8.34,1.0,low flow,Real Data
8/24/1983,9.59,1.0,low flow,Real Data
8/25/1983,10.1,2.0,high flow pulse,Real Data
8/26/1983,10.6,2.0,high flow pulse,Real Data
8/27/1983,8.88,1.0,low flow,Real Data
8/28/1983,8.29,1.0,low flow,Real Data
8/29/1983,7.97,1.0,low flow,Real Data
8/30/1983,7.41,1.0,low flow,Real Data
8/31/1983,7.06,1.0,low flow,Real Data
9/1/1983,6.93,1.0,low flow,Real Data
9/2/1983,7.1,1.0,low flow,Real Data
9/3/1983,7.56,1.0,low flow,Real Data
9/4/1983,13.4,2.0,high flow pulse,Real Data
9/5/1983,14.0,2.0,high flow pulse,Real Data
9/6/1983,11.3,2.0,high flow pulse,Real Data
9/7/1983,9.6,1.0,low flow,Real Data
9/8/1983,8.71,1.0,low flow,Real Data
9/9/1983,8.31,1.0,low flow,Real Data
9/10/1983,7.93,1.0,low flow,Real Data
9/11/1983,7.49,1.0,low flow,Real Data
9/12/1983,7.14,1.0,low flow,Real Data
9/13/1983,6.98,1.0,low flow,Real Data
9/14/1983,6.78,1.0,low flow,Real Data
9/15/1983,6.67,1.0,low flow,Real Data
9/16/1983,6.47,1.0,low flow,Real Data
9/17/1983,6.18,1.0,low flow,Real Data
9/18/1983,5.92,1.0,low flow,Real Data
9/19/1983,5.7,1.0,low flow,Real Data
9/20/1983,5.52,1.0,low flow,Real Data
9/21/1983,5.32,1.0,low flow,Real Data
9/22/1983,5.34,1.0,low flow,Real Data
9/23/1983,7.49,1.0,low flow,Real Data
9/24/1983,19.2,2.0,high flow pulse,Real Data
9/25/1983,21.3,2.0,high flow pulse,Real Data
9/26/1983,17.9,2.0,high flow pulse,Real Data
9/27/1983,15.0,2.0,high flow pulse,Real Data
9/28/1983,11.9,2.0,high flow pulse,Real Data
9/29/1983,10.6,2.0,high flow pulse,Real Data
9/30/1983,9.96,2.0,high flow pulse,Real Data
10/1/1983,9.63,1.0,low flow,Real Data
10/2/1983,9.18,1.0,low flow,Real Data
10/3/1983,8.67,1.0,low flow,Real Data
10/4/1983,8.24,1.0,low flow,Real Data
10/5/1983,7.93,1.0,low flow,Real Data
10/6/1983,7.5,1.0,low flow,Real Data
10/7/1983,7.21,1.0,low flow,Real Data
10/8/1983,7.04,1.0,low flow,Real Data
10/9/1983,6.82,1.0,low flow,Real Data
10/10/1983,6.35,1.0,low flow,Real Data
10/11/1983,6.0,1.0,low flow,Real Data
10/12/1983,5.8,1.0,low flow,Real Data
10/13/1983,5.53,1.0,low flow,Real Data
10/14/1983,5.38,1.0,low flow,Real Data
10/15/1983,5.33,1.0,low flow,Real Data
10/16/1983,6.01,1.0,low flow,Real Data
10/17/1983,5.35,1.0,low flow,Real Data
10/18/1983,6.2,1.0,low flow,Real Data
10/19/1983,6.66,1.0,low flow,Real Data
10/20/1983,6.81,1.0,low flow,Real Data
10/21/1983,12.4,2.0,high flow pulse,Real Data
10/22/1983,12.1,2.0,high flow pulse,Real Data
10/23/1983,7.5,1.0,low flow,Real Data
10/24/1983,6.44,1.0,low flow,Real Data
10/25/1983,6.14,1.0,low flow,Real Data
10/26/1983,5.62,1.0,low flow,Real Data
10/27/1983,5.22,1.0,low flow,Real Data
10/28/1983,4.9,1.0,low flow,Real Data
10/29/1983,4.58,1.0,low flow,Real Data
10/30/1983,4.4,1.0,low flow,Real Data
10/31/1983,3.69,1.0,low flow,Real Data
11/1/1983,3.43,1.0,low flow,Real Data
11/2/1983,3.29,1.0,low flow,Real Data
11/3/1983,3.35,1.0,low flow,Real Data
11/4/1983,3.34,1.0,low flow,Real Data
11/5/1983,3.46,1.0,low flow,Real Data
11/6/1983,3.47,1.0,low flow,Real Data
11/7/1983,3.47,1.0,low flow,Real Data
11/8/1983,3.41,1.0,low flow,Real Data
11/9/1983,3.28,1.0,low flow,Real Data
11/10/1983,3.22,1.0,low flow,Real Data
11/11/1983,3.13,1.0,low flow,Real Data
11/12/1983,3.09,1.0,low flow,Real Data
11/13/1983,2.98,1.0,low flow,Real Data
11/14/1983,2.97,1.0,low flow,Real Data
11/15/1983,2.86,1.0,low flow,Real Data
11/16/1983,2.85,1.0,low flow,Real Data
11/17/1983,2.82,1.0,low flow,Real Data
11/18/1983,2.73,1.0,low flow,Real Data
11/19/1983,2.72,1.0,low flow,Real Data
11/20/1983,3.08,1.0,low flow,Real Data
11/21/1983,2.67,1.0,low flow,Real Data
11/22/1983,2.49,1.0,low flow,Real Data
11/23/1983,2.37,1.0,low flow,Real Data
11/24/1983,2.36,1.0,low flow,Real Data
11/25/1983,2.31,1.0,low flow,Real Data
11/26/1983,2.18,1.0,low flow,Real Data
11/27/1983,2.06,1.0,low flow,Real Data
11/28/1983,2.05,1.0,low flow,Real Data
11/29/1983,2.02,1.0,low flow,Real Data
11/30/1983,1.99,1.0,low flow,Real Data
12/1/1983,1.88,1.0,low flow,Real Data
12/2/1983,1.76,1.0,low flow,Real Data
12/3/1983,1.75,1.0,low flow,Real Data
12/4/1983,1.75,1.0,low flow,Real Data
12/5/1983,1.75,1.0,low flow,Real Data
12/6/1983,1.75,1.0,low flow,Real Data
12/7/1983,1.64,1.0,low flow,Real Data
12/8/1983,1.63,1.0,low flow,Real Data
12/9/1983,1.63,1.0,low flow,Real Data
12/10/1983,1.63,1.0,low flow,Real Data
12/11/1983,1.63,1.0,low flow,Real Data
12/12/1983,1.64,1.0,low flow,Real Data
12/13/1983,1.69,1.0,low flow,Real Data
12/14/1983,1.5,1.0,low flow,Real Data
12/15/1983,1.46,1.0,low flow,Real Data
12/16/1983,1.46,1.0,low flow,Real Data
12/17/1983,1.43,1.0,low flow,Real Data
12/18/1983,1.3,1.0,low flow,Real Data
12/19/1983,1.29,1.0,low flow,Real Data
12/20/1983,1.19,1.0,low flow,Real Data
12/21/1983,1.18,1.0,low flow,Real Data
12/22/1983,1.18,1.0,low flow,Real Data
12/23/1983,1.28,1.0,low flow,Real Data
12/24/1983,1.19,1.0,low flow,Real Data
12/25/1983,1.18,1.0,low flow,Real Data
12/26/1983,1.15,1.0,low flow,Real Data
12/27/1983,1.88,1.0,low flow,Real Data
12/28/1983,1.42,1.0,low flow,Real Data
12/29/1983,1.19,1.0,low flow,Real Data
12/30/1983,1.18,1.0,low flow,Real Data
12/31/1983,1.08,1.0,low flow,Real Data
1/1/1984,1.07,1.0,low flow,Real Data
1/2/1984,0.974,1.0,low flow,Real Data
1/3/1984,0.962,1.0,low flow,Real Data
1/4/1984,0.892,1.0,low flow,Real Data
1/5/1984,0.881,1.0,low flow,Real Data
1/6/1984,1.03,1.0,low flow,Real Data
1/7/1984,1.19,1.0,low flow,Real Data
1/8/1984,1.79,1.0,low flow,Real Data
1/9/1984,2.45,1.0,low flow,Real Data
1/10/1984,1.11,1.0,low flow,Real Data
1/11/1984,0.954,1.0,low flow,Real Data
1/12/1984,0.974,1.0,low flow,Real Data
1/13/1984,0.964,1.0,low flow,Real Data
1/14/1984,0.962,1.0,low flow,Real Data
1/15/1984,1.03,1.0,low flow,Real Data
1/16/1984,1.18,1.0,low flow,Real Data
1/17/1984,1.08,1.0,low flow,Real Data
1/18/1984,0.972,1.0,low flow,Real Data
1/19/1984,0.809,1.0,low flow,Real Data
1/20/1984,0.886,1.0,low flow,Real Data
1/21/1984,0.887,1.0,low flow,Real Data
1/22/1984,0.858,1.0,low flow,Real Data
1/23/1984,0.858,1.0,low flow,Real Data
1/24/1984,0.881,1.0,low flow,Real Data
1/25/1984,0.91,1.0,low flow,Real Data
1/26/1984,0.863,1.0,low flow,Real Data
1/27/1984,0.785,1.0,low flow,Real Data
1/28/1984,0.9,1.0,low flow,Real Data
1/29/1984,0.94,1.0,low flow,Real Data
1/30/1984,1.13,1.0,low flow,Real Data
1/31/1984,1.03,1.0,low flow,Real Data
2/1/1984,0.914,1.0,low flow,Real Data
2/2/1984,0.863,1.0,low flow,Real Data
2/3/1984,0.881,1.0,low flow,Real Data
2/4/1984,0.91,1.0,low flow,Real Data
2/5/1984,0.934,1.0,low flow,Real Data
2/6/1984,0.962,1.0,low flow,Real Data
2/7/1984,0.914,1.0,low flow,Real Data
2/8/1984,0.863,1.0,low flow,Real Data
2/9/1984,0.947,1.0,low flow,Real Data
2/10/1984,1.61,1.0,low flow,Real Data
2/11/1984,2.39,1.0,low flow,Real Data
2/12/1984,1.71,1.0,low flow,Real Data
2/13/1984,0.969,1.0,low flow,Real Data
2/14/1984,0.882,1.0,low flow,Real Data
2/15/1984,0.837,1.0,low flow,Real Data
2/16/1984,0.829,1.0,low flow,Real Data
2/17/1984,0.713,0.0,extreme low flow,Real Data
2/18/1984,0.65,0.0,extreme low flow,Real Data
2/19/1984,0.65,0.0,extreme low flow,Real Data
2/20/1984,0.707,0.0,extreme low flow,Real Data
2/21/1984,1.13,1.0,low flow,Real Data
2/22/1984,0.864,1.0,low flow,Real Data
2/23/1984,0.657,0.0,extreme low flow,Real Data
2/24/1984,0.606,0.0,extreme low flow,Real Data
2/25/1984,2.16,1.0,low flow,Real Data
2/26/1984,1.66,1.0,low flow,Real Data
2/27/1984,0.959,1.0,low flow,Real Data
2/28/1984,0.861,1.0,low flow,Real Data
2/29/1984,0.806,1.0,low flow,Real Data
3/1/1984,0.664,0.0,extreme low flow,Real Data
3/2/1984,0.606,0.0,extreme low flow,Real Data
3/3/1984,0.55,0.0,extreme low flow,Real Data
3/4/1984,0.55,0.0,extreme low flow,Real Data
3/5/1984,0.528,0.0,extreme low flow,Real Data
3/6/1984,0.5,0.0,extreme low flow,Real Data
3/7/1984,0.5,0.0,extreme low flow,Real Data
3/8/1984,0.478,0.0,extreme low flow,Real Data
3/9/1984,0.45,0.0,extreme low flow,Real Data
3/10/1984,0.428,0.0,extreme low flow,Real Data
3/11/1984,0.4,0.0,extreme low flow,Real Data
3/12/1984,0.422,0.0,extreme low flow,Real Data
3/13/1984,0.45,0.0,extreme low flow,Real Data
3/14/1984,0.428,0.0,extreme low flow,Real Data
3/15/1984,0.401,0.0,extreme low flow,Real Data
3/16/1984,0.445,0.0,extreme low flow,Real Data
3/17/1984,0.45,0.0,extreme low flow,Real Data
3/18/1984,0.45,0.0,extreme low flow,Real Data
3/19/1984,0.45,0.0,extreme low flow,Real Data
3/20/1984,0.449,0.0,extreme low flow,Real Data
3/21/1984,0.405,0.0,extreme low flow,Real Data
3/22/1984,0.407,0.0,extreme low flow,Real Data
3/23/1984,0.677,0.0,extreme low flow,Real Data
3/24/1984,0.894,1.0,low flow,Real Data
3/25/1984,0.857,1.0,low flow,Real Data
3/26/1984,0.621,0.0,extreme low flow,Real Data
3/27/1984,0.482,0.0,extreme low flow,Real Data
3/28/1984,0.638,0.0,extreme low flow,Real Data
3/29/1984,0.556,0.0,extreme low flow,Real Data
3/30/1984,0.437,0.0,extreme low flow,Real Data
3/31/1984,0.401,0.0,extreme low flow,Real Data
4/1/1984,0.448,0.0,extreme low flow,Real Data
4/2/1984,0.541,0.0,extreme low flow,Real Data
4/3/1984,0.547,0.0,extreme low flow,Real Data
4/4/1984,0.479,0.0,extreme low flow,Real Data
4/5/1984,1.1,1.0,low flow,Real Data
4/6/1984,0.818,1.0,low flow,Real Data
4/7/1984,0.559,0.0,extreme low flow,Real Data
4/8/1984,0.55,0.0,extreme low flow,Real Data
4/9/1984,0.55,0.0,extreme low flow,Real Data
4/10/1984,0.55,0.0,extreme low flow,Real Data
4/11/1984,0.55,0.0,extreme low flow,Real Data
4/12/1984,0.547,0.0,extreme low flow,Real Data
4/13/1984,0.459,0.0,extreme low flow,Real Data
4/14/1984,0.45,0.0,extreme low flow,Real Data
4/15/1984,0.45,0.0,extreme low flow,Real Data
4/16/1984,0.45,0.0,extreme low flow,Real Data
4/17/1984,0.45,0.0,extreme low flow,Real Data
4/18/1984,0.428,0.0,extreme low flow,Real Data
4/19/1984,0.401,0.0,extreme low flow,Real Data
4/20/1984,0.445,0.0,extreme low flow,Real Data
4/21/1984,0.449,0.0,extreme low flow,Real Data
4/22/1984,0.405,0.0,extreme low flow,Real Data
4/23/1984,0.4,0.0,extreme low flow,Real Data
4/24/1984,0.4,0.0,extreme low flow,Real Data
4/25/1984,0.4,0.0,extreme low flow,Real Data
4/26/1984,0.399,0.0,extreme low flow,Real Data
4/27/1984,0.36,0.0,extreme low flow,Real Data
4/28/1984,0.532,0.0,extreme low flow,Real Data
4/29/1984,0.506,0.0,extreme low flow,Real Data
4/30/1984,0.488,0.0,extreme low flow,Real Data
5/1/1984,4.43,1.0,low flow,Real Data
5/2/1984,6.34,1.0,low flow,Real Data
5/3/1984,7.29,1.0,low flow,Real Data
5/4/1984,4.05,1.0,low flow,Real Data
5/5/1984,3.66,1.0,low flow,Real Data
5/6/1984,3.13,1.0,low flow,Real Data
5/7/1984,2.78,1.0,low flow,Real Data
5/8/1984,2.81,1.0,low flow,Real Data
5/9/1984,2.33,1.0,low flow,Real Data
5/10/1984,2.12,1.0,low flow,Real Data
5/11/1984,1.91,1.0,low flow,Real Data
5/12/1984,1.87,1.0,low flow,Real Data
5/13/1984,1.82,1.0,low flow,Real Data
5/14/1984,1.75,1.0,low flow,Real Data
5/15/1984,1.66,1.0,low flow,Real Data
5/16/1984,2.04,1.0,low flow,Real Data
5/17/1984,8.49,1.0,low flow,Real Data
5/18/1984,9.8,2.0,high flow pulse,Real Data
5/19/1984,11.0,2.0,high flow pulse,Real Data
5/20/1984,16.6,2.0,high flow pulse,Real Data
5/21/1984,16.7,2.0,high flow pulse,Real Data
5/22/1984,17.7,2.0,high flow pulse,Real Data
5/23/1984,20.8,2.0,high flow pulse,Real Data
5/24/1984,23.2,2.0,high flow pulse,Real Data
5/25/1984,20.4,2.0,high flow pulse,Real Data
5/26/1984,21.3,2.0,high flow pulse,Real Data
5/27/1984,20.2,2.0,high flow pulse,Real Data
5/28/1984,16.3,2.0,high flow pulse,Real Data
5/29/1984,13.6,2.0,high flow pulse,Real Data
5/30/1984,10.6,2.0,high flow pulse,Real Data
5/31/1984,9.69,2.0,high flow pulse,Real Data
6/1/1984,11.2,2.0,high flow pulse,Real Data
6/2/1984,10.3,2.0,high flow pulse,Real Data
6/3/1984,8.92,1.0,low flow,Real Data
6/4/1984,7.97,1.0,low flow,Real Data
6/5/1984,7.35,1.0,low flow,Real Data
6/6/1984,6.74,1.0,low flow,Real Data
6/7/1984,6.61,1.0,low flow,Real Data
6/8/1984,6.31,1.0,low flow,Real Data
6/9/1984,17.0,3.0,small flood,Real Data
6/10/1984,49.6,3.0,small flood,Real Data
6/11/1984,47.2,3.0,small flood,Real Data
6/12/1984,26.6,3.0,small flood,Real Data
6/13/1984,20.8,3.0,small flood,Real Data
6/14/1984,19.8,3.0,small flood,Real Data
6/15/1984,19.4,3.0,small flood,Real Data
6/16/1984,18.6,3.0,small flood,Real Data
6/17/1984,16.4,3.0,small flood,Real Data
6/18/1984,14.2,3.0,small flood,Real Data
6/19/1984,13.3,3.0,small flood,Real Data
6/20/1984,12.4,3.0,small flood,Real Data
6/21/1984,12.0,3.0,small flood,Real Data
6/22/1984,11.0,3.0,small flood,Real Data
6/23/1984,10.1,3.0,small flood,Real Data
6/24/1984,9.63,1.0,low flow,Real Data
6/25/1984,9.01,1.0,low flow,Real Data
6/26/1984,8.79,1.0,low flow,Real Data
6/27/1984,14.1,3.0,small flood,Real Data
6/28/1984,15.0,3.0,small flood,Real Data
6/29/1984,14.9,3.0,small flood,Real Data
6/30/1984,14.4,3.0,small flood,Real Data
7/1/1984,19.2,3.0,small flood,Real Data
7/2/1984,17.2,3.0,small flood,Real Data
7/3/1984,27.9,3.0,small flood,Real Data
7/4/1984,27.3,3.0,small flood,Real Data
7/5/1984,25.3,3.0,small flood,Real Data
7/6/1984,24.5,3.0,small flood,Real Data
7/7/1984,23.6,3.0,small flood,Real Data
7/8/1984,22.2,3.0,small flood,Real Data
7/9/1984,19.2,3.0,small flood,Real Data
7/10/1984,18.0,3.0,small flood,Real Data
7/11/1984,18.3,3.0,small flood,Real Data
7/12/1984,17.3,3.0,small flood,Real Data
7/13/1984,15.1,3.0,small flood,Real Data
7/14/1984,14.3,3.0,small flood,Real Data
7/15/1984,20.5,3.0,small flood,Real Data
7/16/1984,30.4,3.0,small flood,Real Data
7/17/1984,53.8,3.0,small flood,Real Data
7/18/1984,51.7,3.0,small flood,Real Data
7/19/1984,48.5,3.0,small flood,Real Data
7/20/1984,36.4,3.0,small flood,Real Data
7/21/1984,31.0,3.0,small flood,Real Data
7/22/1984,27.1,3.0,small flood,Real Data
7/23/1984,23.5,3.0,small flood,Real Data
7/24/1984,21.5,3.0,small flood,Real Data
7/25/1984,18.3,3.0,small flood,Real Data
7/26/1984,16.0,3.0,small flood,Real Data
7/27/1984,15.4,3.0,small flood,Real Data
7/28/1984,14.1,3.0,small flood,Real Data
7/29/1984,13.4,3.0,small flood,Real Data
7/30/1984,12.7,3.0,small flood,Real Data
7/31/1984,14.8,3.0,small flood,Real Data
8/1/1984,11.7,3.0,small flood,Real Data
8/2/1984,10.6,3.0,small flood,Real Data
8/3/1984,10.2,3.0,small flood,Real Data
8/4/1984,11.9,3.0,small flood,Real Data
8/5/1984,11.5,3.0,small flood,Real Data
8/6/1984,12.0,3.0,small flood,Real Data
8/7/1984,10.5,3.0,small flood,Real Data
8/8/1984,9.63,1.0,low flow,Real Data
8/9/1984,9.01,1.0,low flow,Real Data
8/10/1984,8.62,1.0,low flow,Real Data
8/11/1984,8.05,1.0,low flow,Real Data
8/12/1984,7.68,1.0,low flow,Real Data
8/13/1984,7.58,1.0,low flow,Real Data
8/14/1984,7.38,1.0,low flow,Real Data
8/15/1984,7.19,1.0,low flow,Real Data
8/16/1984,7.19,1.0,low flow,Real Data
8/17/1984,7.6,1.0,low flow,Real Data
8/18/1984,7.42,1.0,low flow,Real Data
8/19/1984,9.61,1.0,low flow,Real Data
8/20/1984,8.79,1.0,low flow,Real Data
8/21/1984,8.0,1.0,low flow,Real Data
8/22/1984,10.8,2.0,high flow pulse,Real Data
8/23/1984,9.25,1.0,low flow,Real Data
8/24/1984,8.18,1.0,low flow,Real Data
8/25/1984,7.79,1.0,low flow,Real Data
8/26/1984,7.32,1.0,low flow,Real Data
8/27/1984,7.17,1.0,low flow,Real Data
8/28/1984,7.09,1.0,low flow,Real Data
8/29/1984,6.73,1.0,low flow,Real Data
8/30/1984,6.61,1.0,low flow,Real Data
8/31/1984,6.32,1.0,low flow,Real Data
9/1/1984,5.92,1.0,low flow,Real Data
9/2/1984,5.74,1.0,low flow,Real Data
9/3/1984,5.47,1.0,low flow,Real Data
9/4/1984,5.69,1.0,low flow,Real Data
9/5/1984,5.55,1.0,low flow,Real Data
9/6/1984,4.59,1.0,low flow,Real Data
9/7/1984,4.64,1.0,low flow,Real Data
9/8/1984,4.6,1.0,low flow,Real Data
9/9/1984,7.58,1.0,low flow,Real Data
9/10/1984,7.14,1.0,low flow,Real Data
9/11/1984,5.88,1.0,low flow,Real Data
9/12/1984,4.63,1.0,low flow,Real Data
9/13/1984,5.92,1.0,low flow,Real Data
9/14/1984,9.24,1.0,low flow,Real Data
9/15/1984,9.93,2.0,high flow pulse,Real Data
9/16/1984,8.37,1.0,low flow,Real Data
9/17/1984,10.8,2.0,high flow pulse,Real Data
9/18/1984,17.7,2.0,high flow pulse,Real Data
9/19/1984,16.6,2.0,high flow pulse,Real Data
9/20/1984,13.0,2.0,high flow pulse,Real Data
9/21/1984,11.6,2.0,high flow pulse,Real Data
9/22/1984,11.4,2.0,high flow pulse,Real Data
9/23/1984,11.0,2.0,high flow pulse,Real Data
9/24/1984,9.77,2.0,high flow pulse,Real Data
9/25/1984,9.14,1.0,low flow,Real Data
9/26/1984,8.75,1.0,low flow,Real Data
9/27/1984,8.36,1.0,low flow,Real Data
9/28/1984,8.1,1.0,low flow,Real Data
9/29/1984,8.01,1.0,low flow,Real Data
9/30/1984,8.57,1.0,low flow,Real Data
10/1/1984,8.31,1.0,low flow,Real Data
10/2/1984,7.61,1.0,low flow,Real Data
10/3/1984,7.2,1.0,low flow,Real Data
10/4/1984,6.92,1.0,low flow,Real Data
10/5/1984,6.8,1.0,low flow,Real Data
10/6/1984,6.39,1.0,low flow,Real Data
10/7/1984,5.7,1.0,low flow,Real Data
10/8/1984,5.27,1.0,low flow,Real Data
10/9/1984,5.93,1.0,low flow,Real Data
10/10/1984,12.2,2.0,high flow pulse,Real Data
10/11/1984,11.3,2.0,high flow pulse,Real Data
10/12/1984,9.46,1.0,low flow,Real Data
10/13/1984,7.1,1.0,low flow,Real Data
10/14/1984,6.7,1.0,low flow,Real Data
10/15/1984,6.99,1.0,low flow,Real Data
10/16/1984,9.55,1.0,low flow,Real Data
10/17/1984,7.74,1.0,low flow,Real Data
10/18/1984,7.05,1.0,low flow,Real Data
10/19/1984,14.6,2.0,high flow pulse,Real Data
10/20/1984,19.6,2.0,high flow pulse,Real Data
10/21/1984,12.8,2.0,high flow pulse,Real Data
10/22/1984,10.7,2.0,high flow pulse,Real Data
10/23/1984,10.3,2.0,high flow pulse,Real Data
10/24/1984,10.2,2.0,high flow pulse,Real Data
10/25/1984,13.2,2.0,high flow pulse,Real Data
10/26/1984,12.7,2.0,high flow pulse,Real Data
10/27/1984,15.2,2.0,high flow pulse,Real Data
10/28/1984,18.4,2.0,high flow pulse,Real Data
10/29/1984,20.9,2.0,high flow pulse,Real Data
10/30/1984,17.4,2.0,high flow pulse,Real Data
10/31/1984,14.8,2.0,high flow pulse,Real Data
11/1/1984,14.7,2.0,high flow pulse,Real Data
11/2/1984,15.5,2.0,high flow pulse,Real Data
11/3/1984,14.5,2.0,high flow pulse,Real Data
11/4/1984,14.6,2.0,high flow pulse,Real Data
11/5/1984,12.1,2.0,high flow pulse,Real Data
11/6/1984,13.9,2.0,high flow pulse,Real Data
11/7/1984,13.0,2.0,high flow pulse,Real Data
11/8/1984,11.7,2.0,high flow pulse,Real Data
11/9/1984,11.1,2.0,high flow pulse,Real Data
11/10/1984,10.7,2.0,high flow pulse,Real Data
11/11/1984,10.0,2.0,high flow pulse,Real Data
11/12/1984,9.24,1.0,low flow,Real Data
11/13/1984,8.92,1.0,low flow,Real Data
11/14/1984,8.26,1.0,low flow,Real Data
11/15/1984,8.09,1.0,low flow,Real Data
11/16/1984,7.83,1.0,low flow,Real Data
11/17/1984,7.98,1.0,low flow,Real Data
11/18/1984,7.08,1.0,low flow,Real Data
11/19/1984,6.71,1.0,low flow,Real Data
11/20/1984,6.54,1.0,low flow,Real Data
11/21/1984,6.58,1.0,low flow,Real Data
11/22/1984,6.23,1.0,low flow,Real Data
11/23/1984,5.85,1.0,low flow,Real Data
11/24/1984,5.1,1.0,low flow,Real Data
11/25/1984,4.26,1.0,low flow,Real Data
11/26/1984,4.34,1.0,low flow,Real Data
11/27/1984,4.63,1.0,low flow,Real Data
11/28/1984,4.77,1.0,low flow,Real Data
11/29/1984,5.04,1.0,low flow,Real Data
11/30/1984,4.83,1.0,low flow,Real Data
12/1/1984,4.68,1.0,low flow,Real Data
12/2/1984,4.66,1.0,low flow,Real Data
12/3/1984,4.54,1.0,low flow,Real Data
